id,price
1099,495344.72
1100,488362.56
1101,540897.25
1102,763848.9
1103,668714.9
1104,326356.6
1105,189160.78
1106,193221.23
1107,554923.75
1108,379129.44
1109,1280712.5
1110,508276.34
1111,572855.25
1112,429698.44
1113,242576.08
1114,224638.83
1115,498553.2
1116,261891.31
1117,424938.22
1118,484749.2
1119,590458.44
1120,164920.89
1121,355261.16
1122,422872.1
1123,269094.25
1124,357180.75
1125,500779.25
1126,531969.3
1127,564012.9
1128,309843.25
1129,1062179.1
1130,274578.3
1131,409008.38
1132,595585.75
1133,304637.1
1134,322041.34
1135,489917.25
1136,395798.75
1137,288722.97
1138,332622.4
1139,387106.38
1140,636390.7
1141,541214.06
1142,782872.4
1143,203565.11
1144,289353.47
1145,906147.7
1146,363022.75
1147,379590.78
1148,1286065.5
1149,374782.2
1150,909535.06
1151,568054.56
1152,349115.7
1153,352440.3
1154,493715.8
1155,1146986.8
1156,413021.66
1157,696039.6
1158,267798.2
1159,917770.06
1160,433541.0
1161,455256.78
1162,330526.4
1163,390541.94
1164,209962.73
1165,222489.97
1166,370030.38
1167,1344516.4
1168,364477.16
1169,485225.03
1170,1654849.0
1171,455521.9
1172,1035505.6
1173,243578.7
1174,180219.98
1175,161517.06
1176,354483.44
1177,255443.98
1178,232123.12
1179,285466.8
1180,686164.94
1181,241408.2
1182,290834.34
1183,355728.16
1184,585296.25
1185,398859.88
1186,192787.05
1187,488855.4
1188,561922.44
1189,354843.38
1190,307092.3
1191,606500.56
1192,216382.7
1193,535057.2
1194,851831.94
1195,647584.4
1196,333032.25
1197,202567.39
1198,289374.53
1199,252589.8
1200,668817.0
1201,399731.38
1202,1182370.1
1203,387427.2
1204,910158.5
1205,461762.7
1206,296341.1
1207,284223.9
1208,238748.69
1209,1654279.2
1210,498371.75
1211,489578.6
1212,444843.75
1213,182565.05
1214,266368.78
1215,721448.06
1216,581828.2
1217,828305.2
1218,391002.25
1219,485472.06
1220,485553.22
1221,375167.5
1222,228182.23
1223,488945.53
1224,255019.38
1225,359955.47
1226,577272.0
1227,484185.78
1228,234266.84
1229,749985.4
1230,409603.28
1231,435372.8
1232,704034.9
1233,491652.66
1234,482813.66
1235,313436.88
1236,320411.0
1237,296533.06
1238,573412.7
1239,444619.62
1240,536074.25
1241,345733.4
1242,566502.4
1243,293585.16
1244,206919.06
1245,303492.28
1246,521399.72
1247,689867.5
1248,228880.97
1249,228304.44
1250,1323054.5
1251,514460.0
1252,554601.3
1253,546799.4
1254,440082.7
1255,562766.2
1256,637809.5
1257,1161229.2
1258,1586210.8
1259,558545.44
1260,291492.6
1261,372397.06
1262,1335909.2
1263,228462.28
1264,419538.78
1265,364158.38
1266,211699.69
1267,365188.6
1268,354245.62
1269,780643.0
1270,232940.88
1271,724140.94
1272,433482.25
1273,361979.72
1274,464325.47
1275,485336.34
1276,664761.94
1277,310735.34
1278,393440.2
1279,588103.2
1280,651755.1
1281,371158.7
1282,553287.4
1283,566853.25
1284,271738.34
1285,460947.78
1286,402422.22
1287,492720.3
1288,761176.0
1289,239389.25
1290,313092.44
1291,259757.16
1292,173088.86
1293,217711.36
1294,1425188.4
1295,669474.1
1296,219666.92
1297,588647.6
1298,447110.06
1299,412727.9
1300,377024.97
1301,302342.22
1302,348689.75
1303,404986.4
1304,551008.0
1305,332383.84
1306,220909.4
1307,508653.8
1308,672125.8
1309,384787.66
1310,790609.0
1311,1097332.8
1312,339620.0
1313,170741.0
1314,340347.8
1315,1513629.4
1316,358002.12
1317,351952.06
1318,633844.06
1319,287106.1
1320,698240.06
1321,379411.38
1322,334856.72
1323,242551.73
1324,459879.6
1325,412923.3
1326,644164.8
1327,306596.34
1328,550292.8
1329,724712.44
1330,1195254.8
1331,219860.9
1332,419187.3
1333,473768.25
1334,356530.4
1335,469535.62
1336,601785.4
1337,1761913.0
1338,432481.8
1339,798764.75
1340,237369.77
1341,276237.75
1342,308527.5
1343,248631.95
1344,539547.0
1345,389018.8
1346,180325.22
1347,468708.94
1348,377043.53
1349,220311.61
1350,554720.5
1351,349087.94
1352,425053.53
1353,197071.8
1354,463740.38
1355,519616.03
1356,570385.94
1357,340580.5
1358,182764.3
1359,293239.62
1360,709544.3
1361,765375.4
1362,520508.75
1363,409910.72
1364,422948.84
1365,675649.7
1366,397644.25
1367,385939.97
1368,179028.06
1369,389133.97
1370,335593.1
1371,450486.62
1372,523696.72
1373,321978.56
1374,309194.12
1375,337844.6
1376,525833.7
1377,265941.3
1378,815069.75
1379,409952.22
1380,240743.94
1381,312366.53
1382,455858.28
1383,275281.97
1384,1782881.2
1385,441055.66
1386,276166.25
1387,387210.53
1388,419430.53
1389,458026.53
1390,254844.67
1391,390247.88
1392,376839.94
1393,465313.53
1394,299128.66
1395,436865.2
1396,211157.75
1397,247631.44
1398,601583.4
1399,170603.5
1400,381966.03
1401,344899.88
1402,217550.11
1403,643854.25
1404,458946.75
1405,267859.75
1406,403502.88
1407,691448.44
1408,210871.45
1409,284610.44
1410,666693.3
1411,407159.16
1412,424515.53
1413,306725.5
1414,397354.6
1415,283820.06
1416,228139.86
1417,532131.6
1418,476034.94
1419,484657.38
1420,738272.94
1421,508492.9
1422,389129.75
1423,319520.1
1424,347157.97
1425,213334.77
1426,595577.6
1427,490500.34
1428,777837.2
1429,362170.47
1430,316805.66
1431,672870.7
1432,600581.1
1433,331420.6
1434,375503.72
1435,436677.4
1436,315217.06
1437,254465.1
1438,266120.25
1439,482010.06
1440,270362.53
1441,191389.95
1442,532601.4
1443,390747.03
1444,247843.77
1445,199383.22
1446,302362.12
1447,373817.56
1448,425551.8
1449,225502.44
1450,909738.5
1451,310802.5
1452,762788.25
1453,558157.6
1454,999169.8
1455,339318.03
1456,231561.53
1457,1027935.7
1458,493482.56
1459,377685.9
1460,340317.03
1461,655406.56
1462,313276.62
1463,399873.28
1464,183154.89
1465,850976.25
1466,173479.72
1467,408587.78
1468,1150987.8
1469,321661.6
1470,165212.72
1471,548667.5
1472,191094.31
1473,294387.62
1474,578773.94
1475,387075.53
1476,440595.84
1477,1079045.6
1478,526955.44
1479,741878.1
1480,463238.47
1481,1129999.1
1482,516906.0
1483,443004.28
1484,319444.38
1485,551313.5
1486,435710.66
1487,380328.0
1488,327258.7
1489,430765.75
1490,301953.12
1491,306122.56
1492,357189.5
1493,364223.75
1494,362042.78
1495,369899.2
1496,401577.22
1497,713467.8
1498,282085.62
1499,589977.56
1500,471213.6
1501,473719.2
1502,646870.44
1503,470923.2
1504,162746.88
1505,261718.45
1506,333325.16
1507,406383.28
1508,1110558.4
1509,369647.06
1510,1283780.0
1511,402123.88
1512,352312.97
1513,1577257.0
1514,954001.2
1515,468510.25
1516,549879.8
1517,647968.4
1518,332608.4
1519,254959.14
1520,380353.44
1521,317458.9
1522,1867470.8
1523,531321.06
1524,253365.25
1525,235665.64
1526,375925.66
1527,299070.75
1528,295329.28
1529,1283174.0
1530,624673.1
1531,214810.97
1532,627356.56
1533,418094.12
1534,329146.2
1535,320116.44
1536,378909.38
1537,508814.1
1538,416033.78
1539,523560.22
1540,423059.12
1541,335722.66
1542,446513.72
1543,418606.06
1544,223746.98
1545,507774.1
1546,369125.5
1547,338794.97
1548,209417.02
1549,481803.84
1550,331560.5
1551,585566.7
1552,345004.75
1553,201136.36
1554,650651.44
1555,869791.44
1556,410751.3
1557,186704.33
1558,324119.28
1559,402117.12
1560,685343.9
1561,899000.06
1562,345763.7
1563,203763.02
1564,464373.03
1565,512927.2
1566,204701.89
1567,573614.2
1568,312812.2
1569,349095.88
1570,1074749.2
1571,294587.12
1572,262618.38
1573,231594.4
1574,453500.97
1575,426742.97
1576,543840.94
1577,241088.17
1578,231993.78
1579,230239.39
1580,272546.38
1581,264407.75
1582,483513.38
1583,230443.81
1584,291699.2
1585,460189.6
1586,189252.47
1587,207292.44
1588,301023.9
1589,563589.2
1590,538329.0
1591,406759.03
1592,377495.25
1593,562095.94
1594,582368.5
1595,253571.8
1596,737437.75
1597,376689.84
1598,415086.34
1599,414921.34
1600,203293.95
1601,298731.38
1602,192251.42
1603,376706.16
1604,1043566.6
1605,561266.5
1606,168913.62
1607,1403715.2
1608,1279225.8
1609,237212.14
1610,1842773.4
1611,422588.3
1612,251626.88
1613,705213.4
1614,479508.4
1615,462196.9
1616,495239.75
1617,512921.8
1618,393392.25
1619,463401.16
1620,918170.06
1621,299520.16
1622,293666.25
1623,549433.75
1624,472142.88
1625,232938.48
1626,311113.16
1627,224202.78
1628,500682.6
1629,590390.7
1630,573049.1
1631,941146.94
1632,497603.84
1633,219406.3
1634,462685.38
1635,264428.7
1636,454580.25
1637,258319.05
1638,364166.2
1639,577721.1
1640,644409.25
1641,296308.66
1642,538135.25
1643,550450.1
1644,355681.94
1645,493741.4
1646,588988.4
1647,739881.4
1648,526375.3
1649,219341.42
1650,1589830.8
1651,695643.44
1652,213386.92
1653,965928.75
1654,337851.5
1655,624099.5
1656,472808.16
1657,861563.5
1658,327070.1
1659,299943.78
1660,357192.3
1661,680333.6
1662,381067.6
1663,539568.0
1664,362787.8
1665,305105.97
1666,341826.34
1667,203979.64
1668,663119.2
1669,380266.06
1670,469721.66
1671,1043733.6
1672,314600.75
1673,536292.9
1674,567084.4
1675,666720.44
1676,550180.2
1677,809834.6
1678,254588.55
1679,308907.22
1680,296182.6
1681,312076.97
1682,503996.4
1683,284202.88
1684,293772.56
1685,259625.86
1686,304625.28
1687,290374.72
1688,202523.05
1689,454269.72
1690,587472.56
1691,320254.75
1692,384344.56
1693,208027.0
1694,388274.3
1695,642189.56
1696,195159.75
1697,912412.75
1698,272334.28
1699,953149.06
1700,202083.94
1701,827801.75
1702,250698.12
1703,228408.61
1704,402113.84
1705,543293.3
1706,936837.25
1707,893726.75
1708,358320.3
1709,229274.89
1710,437303.94
1711,239759.77
1712,289638.84
1713,459075.8
1714,310221.22
1715,338230.84
1716,571588.8
1717,255154.28
1718,400216.2
1719,204412.83
1720,435199.9
1721,491489.0
1722,1508782.0
1723,421117.1
1724,1038832.94
1725,417294.88
1726,311515.62
1727,916487.94
1728,607078.75
1729,418353.72
1730,244392.3
1731,289803.66
1732,351042.47
1733,256015.86
1734,556157.44
1735,478531.62
1736,179250.84
1737,507499.06
1738,551071.25
1739,147481.48
1740,257425.45
1741,1683842.1
1742,359151.25
1743,876805.1
1744,840509.75
1745,397246.12
1746,212112.88
1747,446141.53
1748,217297.56
1749,671006.1
1750,253084.12
1751,413768.9
1752,261185.64
1753,585140.2
1754,177044.42
1755,463006.38
1756,478460.06
1757,428552.12
1758,531014.44
1759,174366.69
1760,238526.45
1761,458516.75
1762,506250.8
1763,363348.28
1764,390210.1
1765,196591.66
1766,315391.66
1767,162654.55
1768,216422.58
1769,615651.6
1770,323673.38
1771,615555.94
1772,964350.94
1773,221956.78
1774,490235.34
1775,278270.22
1776,343262.2
1777,392931.03
1778,265601.8
1779,357977.7
1780,534223.75
1781,236228.12
1782,204937.88
1783,651709.8
1784,454957.47
1785,304280.6
1786,505806.22
1787,273347.4
1788,373815.94
1789,467405.72
1790,215112.66
1791,279396.3
1792,238789.88
1793,492826.0
1794,317841.88
1795,613089.8
1796,743521.6
1797,477839.8
1798,371246.34
1799,652496.5
1800,611395.94
1801,667842.4
1802,303270.84
1803,403438.5
1804,497870.16
1805,290111.53
1806,290992.72
1807,281283.0
1808,454201.38
1809,461313.22
1810,444364.47
1811,428041.53
1812,217677.62
1813,442228.56
1814,776961.5
1815,395921.03
1816,341450.8
1817,251725.28
1818,249859.64
1819,725620.2
1820,291163.72
1821,451818.06
1822,155252.16
1823,211552.12
1824,552557.4
1825,1676847.4
1826,172723.4
1827,348581.28
1828,400768.2
1829,406132.97
1830,313439.6
1831,175908.67
1832,530849.56
1833,1482420.4
1834,784691.2
1835,348540.1
1836,408414.9
1837,1474978.9
1838,488446.22
1839,148714.7
1840,342256.8
1841,702176.94
1842,309078.9
1843,476825.5
1844,432292.62
1845,395447.3
1846,840134.3
1847,914908.9
1848,576490.75
1849,485504.84
1850,254049.22
1851,456685.0
1852,425633.84
1853,645464.4
1854,250589.1
1855,249222.6
1856,232516.78
1857,304997.8
1858,537223.1
1859,162252.7
1860,376686.4
1861,1104895.9
